word,reading,consensus_level,level_votes,family_level_votes,reference_sources,reference_families,support_count,candidate_type,example_meaning,relation_type,same_reading_current_forms,same_word_current_readings,jmdict_current_forms,jmdict_current_readings,jmdict_current_levels,jmdict_all_forms,jmdict_resolved,evidence_confidence,jmdict_exact_form_reading,jmdict_writing_common,jmdict_reading_common,jmdict_waller_levels,level_conflict_with_jmdict_waller,jmdict_tags,jmdict_pos,jmdict_gloss,quality_decision,priority,quality_reason
久し振り,ひさしぶり,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,after a long time,same-reading-different-writing|same-jmdict-entry,久しぶり,,久しぶり,ひさしぶり,N4,ひさしぶり|久しぶり|久し振り,yes,SINGLE_SOURCE,yes,yes,yes,N4,yes,,"adj-na:adjectival nouns or quasi-adjectives (keiyodoshi)|adj-no:nouns which may take the genitive case particle 'no'|exp:expressions (phrases, clauses, etc.)|n:noun (common) (futsuumeishi)",a long time (since the last time); first in a long time; it's been a long time; long time no see,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
単,ひとえ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,one layer; single,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,一重,たん,一重,ひとえ,N1,ひとえ|一重|単,yes,SINGLE_SOURCE,yes,no,yes,N1,no,abbr:abbreviation | usu. 単,adj-no:nouns which may take the genitive case particle 'no'|n:noun (common) (futsuumeishi),one layer; single layer; monopetalous; unlined kimono; single-edged eyelid; eyelid with an epicanthic fold,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
一まず,ひとまず,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,for the present; once; in outline,same-reading-different-writing|same-jmdict-entry,ひとまず|一先ず,,ひとまず|一先ず,ひとまず,N1|N2,ひとまず|ひと先ず|一と先ず|一まず|一先|一先ず,yes,SINGLE_SOURCE,yes,no,yes,N2,yes,uk:word usually written using kana alone,adv:adverb (fukushi),for now; for the time being; for the present; though not quite satisfactorily; after a fashion,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
一人でに,ひとりでに,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,by itself; automatically; naturally,same-reading-different-writing|same-jmdict-entry,ひとりでに|独りでに,,ひとりでに|独りでに,ひとりでに,N2,ひとりでに|一人でに|独りでに,yes,SINGLE_SOURCE,yes,no,yes,N2,yes,iK:word containing irregular kanji usage | uk:word usually written using kana alone,adv:adverb (fukushi),by itself; automatically; naturally,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
百科辞典,ひゃっかじてん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,encyclopedia,same-reading-different-writing|same-jmdict-entry,百科事典,,百科事典,ひゃっかじてん,N2,ひゃっかじてん|百科事典|百科辞典,yes,SINGLE_SOURCE,yes,yes,yes,N2,yes,,n:noun (common) (futsuumeishi),encyclopedia; encyclopaedia,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
膨張,ぼうちょう,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"expansion, swelling, increase",fully-absent,,,,,,,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi)|vi:intransitive verb|vs:noun or participle which takes the aux. verb suru,expansion; swelling; increase; growth,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
膨脹,ぼうちょう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,expansion; swelling; increase,fully-absent,,,,,,,yes,SINGLE_SOURCE,yes,no,yes,N1,no,,n:noun (common) (futsuumeishi)|vi:intransitive verb|vs:noun or participle which takes the aux. verb suru,expansion; swelling; increase; growth,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
惚ける,ぼける,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"to grow senile, to fade",same-reading-different-writing|same-jmdict-entry,ぼける,,ぼける,ぼける,N1,ぼける|ボケる|呆ける|惚ける|耄ける,yes,SINGLE_SOURCE,yes,yes,yes,,no,uk:word usually written using kana alone,v1:Ichidan verb|vi:intransitive verb,to grow senile; to be childish with age; to be mentally slow; to be befuddled; to play stupid; to say something stupid (oft. on purpose; esp. as part of a comedic routine),ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
前売,まえうり,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"advance sale, booking",same-reading-different-writing|same-jmdict-entry,前売り,,前売り,まえうり,N2,まえうり|前売|前売り,yes,SINGLE_SOURCE,yes,no,yes,N1,no,,n:noun (common) (futsuumeishi)|vs:noun or participle which takes the aux. verb suru|vt:transitive verb,advance sale; booking,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
真に,まことに,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,truly; actually; really,same-reading-different-writing|same-jmdict-entry,まことに|誠に,,まことに|誠に,まことに,N1|N2,まことに|実に|寔に|洵に|真に|誠に,yes,SINGLE_SOURCE,yes,no,yes,N1,no,,adv:adverb (fukushi),really; truly; very; extremely; exceedingly; sincerely,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
跨がる,またがる,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to extend over or into; to straddle,same-reading-different-writing|same-jmdict-entry,跨る,,跨る,またがる,N1,またがる|股がる|跨がる|跨る,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,uk:word usually written using kana alone,v5r:Godan verb with 'ru' ending|vi:intransitive verb,to straddle; to sit astride; to mount; to extend over; to spread over; to span,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
免れる,まぬかれる,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to escape from; to be rescued from; to avoid,same-writing-different-reading|same-jmdict-entry,,まぬがれる,免れる,まぬがれる,N1,まぬかれる|まぬがれる|免れる,yes,SINGLE_SOURCE,yes,yes,no,N1,no,,v1:Ichidan verb|vt:transitive verb,"to escape (disaster, death, etc.); to be saved from; to be rescued from; to avoid (e.g. punishment); to evade (e.g. responsibility); to avert",ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
まるっきり,まるっきり,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"completely, perfectly, just as if",fully-absent,,,,,,,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,uk:word usually written using kana alone,adv:adverb (fukushi),completely; absolutely; totally; (not) at all,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
丸っきり,まるっきり,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,completely; perfectly; just as if,fully-absent,,,,,,,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,uk:word usually written using kana alone,adv:adverb (fukushi),completely; absolutely; totally; (not) at all,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
真ん前,まんまえ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,right in front; under the nose,fully-absent,,,,,,,yes,HIGH,yes,no,no,N1,no,,adj-no:nouns which may take the genitive case particle 'no'|adv:adverb (fukushi),right in front; just opposite; under the nose,ADD_HIGH_CONFIDENCE,P2,Supported by >=2 independent reference families and exact JMdict form exists.
三,み,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,(num) three,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,味|実|巳|未|身,さん,さん|三,さん,N1|N5,さん|み|三|参|參|弎|３,yes,SINGLE_SOURCE,yes,yes,yes,N5,yes,参 is used in legal documents,num:numeric,three; 3,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
見積り,みつもり,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,estimation; quotation,same-reading-different-writing|same-jmdict-entry,見積もり,,見積もり,みつもり,N2,みつもり|見積|見積もり|見積り,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),estimate; estimation; valuation; quotation,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
見舞,みまい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,enquiry; expression of sympathy; expression of concern,same-reading-different-writing|same-jmdict-entry,見舞い,,見舞い,みまい,N4,みまい|見舞|見舞い,yes,SINGLE_SOURCE,yes,no,yes,N3,yes,,n:noun (common) (futsuumeishi),visit (to someone affected by illness or misfortune); call; inquiry (about someone's health); expression of sympathy; letter of inquiry; letter of sympathy,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
六,む,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,(num) six,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,無,ろく,ろく|六,ろく,N1|N5,む|むう|ろく|六|陸|６,yes,SINGLE_SOURCE,yes,yes,no,N5,yes,陸 is used in legal documents,num:numeric,six; 6,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
向け,むけ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,for ~; oriented towards ~,fully-absent,,,,,,,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,,"n-suf:noun, used as a suffix",intended for ...; oriented towards ...; aimed at ...,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
愛でたい,めでたい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,auspicious,same-reading-different-writing|same-jmdict-entry,めでたい|目出度い,,めでたい|目出度い,めでたい,N2|N3,めでたい|愛でたい|目出度い|芽出度い,yes,SINGLE_SOURCE,yes,no,yes,N2,yes,uk:word usually written using kana alone,adj-i:adjective (keiyoushi),happy; auspicious; propitious; joyous; naive,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
目途,めど,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"goal, outlook",same-reading-different-writing|same-jmdict-entry,めど|目処,,めど|目処,めど,N1|N2,めど|もくと|メド|目処|目途,yes,SINGLE_SOURCE,yes,no,yes,,no,uk:word usually written using kana alone,n:noun (common) (futsuumeishi),aim; goal; prospect; outlook,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
目眩,めまい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,dizziness; giddiness,same-reading-different-writing|same-jmdict-entry,眩暈,,眩暈,めまい,N2,めまい|目まい|目眩|目眩い|眩冒|眩暈,yes,SINGLE_SOURCE,yes,yes,yes,N2,yes,uk:word usually written using kana alone,n:noun (common) (futsuumeishi),dizziness; giddiness; vertigo,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
申込,もうしこみ,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"application, request, proposal",same-reading-different-writing|same-jmdict-entry,申し込み,,申し込み,もうしこみ,N3,もうしこみ|申し込み|申込|申込み,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),application; entry; request; subscription; offer; proposal,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
若し,もし,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,if; in case; supposing,same-reading-different-writing|same-jmdict-entry,もし,,もし,もし,N4,もし|若し,yes,SINGLE_SOURCE,yes,yes,yes,N1,no,uk:word usually written using kana alone,adv:adverb (fukushi),if; in case; supposing,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check."
物置き,ものおき,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,storeroom,same-reading-different-writing|same-jmdict-entry,物置,,物置,ものおき,N1,ものおき|物置|物置き,yes,SINGLE_SOURCE,yes,no,yes,N2,yes,io:irregular okurigana usage,n:noun (common) (futsuumeishi),storage room; storeroom; lumber room,ADD_AFTER_SOURCE_CHECK,P2,"Only one external family supports the JLPT listing, but exact JMdict form is common; suitable after source/level check. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing."
